car_ID,symboling,CarName,fueltype,doornumber,carbody,wheelbase,carlength,carwidth,carheight,curbweight,cylindernumber,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price
1232,-1,toyota corona,gas,four,hatchback,102.4,175.6,66.5,53.9,2414,4,122,3.31,3.54,8.7,92,4200,27,32,9988
1233,-1,toyota corolla,gas,four,sedan,102.4,175.6,66.5,54.9,2414,4,122,3.31,3.54,8.7,92,4200,27,32,10898
1234,-1,toyota mark ii,gas,four,hatchback,102.4,175.6,66.5,53.9,2458,4,122,3.31,3.54,8.7,92,4200,27,32,11248
1235,3,toyota corolla liftback,gas,two,hatchback,102.9,183.5,67.7,52,2976,6,171,3.27,3.35,9.3,161,5200,20,24,16558
1236,3,toyota corona,gas,two,hatchback,102.9,183.5,67.7,52,3016,6,171,3.27,3.35,9.3,161,5200,19,24,15998
1237,-1,toyota starlet,gas,four,sedan,104.5,187.8,66.5,54.1,3131,6,171,3.27,3.35,9.2,156,5200,20,24,15690
1238,-1,toyouta tercel,gas,four,wagon,104.5,187.8,66.5,54.1,3151,6,161,3.27,3.35,9.2,156,5200,19,24,15750
1239,2,vokswagen rabbit,diesel,two,sedan,97.3,171.7,65.5,55.7,2261,4,97,3.01,3.4,23,52,4800,37,46,7775
1240,2,volkswagen 1131 deluxe sedan,gas,two,sedan,97.3,171.7,65.5,55.7,2209,4,109,3.19,3.4,9,85,5250,27,34,7975
1241,2,volkswagen model 111,diesel,four,sedan,97.3,171.7,65.5,55.7,2264,4,97,3.01,3.4,23,52,4800,37,46,7995
1242,2,volkswagen type 3,gas,four,sedan,97.3,171.7,65.5,55.7,2212,4,109,3.19,3.4,9,85,5250,27,34,8195
1243,2,volkswagen 411 (sw),gas,four,sedan,97.3,171.7,65.5,55.7,2275,4,109,3.19,3.4,9,85,5250,27,34,8495
1244,2,volkswagen super beetle,diesel,four,sedan,97.3,171.7,65.5,55.7,2319,4,97,3.01,3.4,23,68,4500,37,42,9495
1245,2,volkswagen dasher,gas,four,sedan,97.3,171.7,65.5,55.7,2300,4,109,3.19,3.4,10,100,5500,26,32,9995
1246,3,vw dasher,gas,two,convertible,94.5,159.3,64.2,55.6,2254,4,109,3.19,3.4,8.5,90,5500,24,29,11595
1247,3,vw rabbit,gas,two,hatchback,94.5,165.7,64,51.4,2221,4,109,3.19,3.4,8.5,90,5500,24,29,9980
1248,0,volkswagen rabbit,gas,four,sedan,100.4,180.2,66.9,55.1,2661,5,136,3.19,3.4,8.5,110,5500,19,24,13295
1249,0,volkswagen rabbit custom,diesel,four,sedan,100.4,180.2,66.9,55.1,2579,4,97,3.01,3.4,23,68,4500,33,38,13845
1250,0,volkswagen dasher,gas,four,wagon,100.4,183.1,66.9,55.1,2563,4,109,3.19,3.4,9,88,5500,25,31,12290
1251,-2,volvo 145e (sw),gas,four,sedan,104.3,188.8,67.2,56.2,2912,4,141,3.78,3.15,9.5,114,5400,23,28,12940
1252,-1,volvo 144ea,gas,four,wagon,104.3,188.8,67.2,57.5,3034,4,141,3.78,3.15,9.5,114,5400,23,28,13415
1253,-2,volvo 244dl,gas,four,sedan,104.3,188.8,67.2,56.2,2935,4,141,3.78,3.15,9.5,114,5400,24,28,15985
1254,-1,volvo 245,gas,four,wagon,104.3,188.8,67.2,57.5,3042,4,141,3.78,3.15,9.5,114,5400,24,28,16515
1255,-2,volvo 264gl,gas,four,sedan,104.3,188.8,67.2,56.2,3045,4,130,3.62,3.15,7.5,162,5100,17,22,18420
1256,-1,volvo diesel,gas,four,wagon,104.3,188.8,67.2,57.5,3157,4,130,3.62,3.15,7.5,162,5100,17,22,18950
1257,-1,volvo 145e (sw),gas,four,sedan,109.1,188.8,68.9,55.5,2952,4,141,3.78,3.15,9.5,114,5400,23,28,16845
1258,-1,volvo 144ea,gas,four,sedan,109.1,188.8,68.8,55.5,3049,4,141,3.78,3.15,8.7,160,5300,19,25,19045
1259,-1,volvo 244dl,gas,four,sedan,109.1,188.8,68.9,55.5,3012,6,173,3.58,2.87,8.8,134,5500,18,23,21485
1260,-1,volvo 246,diesel,four,sedan,109.1,188.8,68.9,55.5,3217,6,145,3.01,3.4,23,106,4800,26,27,22470
1261,-1,volvo 264gl,gas,four,sedan,109.1,188.8,68.9,55.5,3062,4,141,3.78,3.15,9.5,114,5400,19,25,22625
1262,2,audi fox,gas,two,sedan,99.8,177.3,66.3,53.1,2507,5,136,3.19,3.4,8.5,110,5500,19,25,15250
1263,1,audi 100ls,gas,four,sedan,105.8,192.7,71.4,55.7,2844,5,136,3.19,3.4,8.5,110,5500,19,25,17710
1264,1,audi 5000,gas,four,wagon,105.8,192.7,71.4,55.7,2954,5,136,3.19,3.4,8.5,110,5500,19,25,18920
1265,1,audi 4000,gas,four,sedan,105.8,192.7,71.4,55.9,3086,5,131,3.13,3.4,8.3,140,5500,17,20,23875
1266,0,audi 5000s (diesel),gas,two,hatchback,99.5,178.2,67.9,52,3053,5,131,3.13,3.4,7,160,5500,16,22,17859.167
1267,2,bmw 320i,gas,two,sedan,101.2,176.8,64.8,54.3,2395,4,108,3.5,2.8,8.8,101,5800,23,29,16430
1268,0,bmw 320i,gas,four,sedan,101.2,176.8,64.8,54.3,2395,4,108,3.5,2.8,8.8,101,5800,23,29,16925
1269,0,bmw x1,gas,two,sedan,101.2,176.8,64.8,54.3,2710,6,164,3.31,3.19,9,121,4250,21,28,20970
1270,0,bmw x3,gas,four,sedan,101.2,176.8,64.8,54.3,2765,6,164,3.31,3.19,9,121,4250,21,28,21105
1271,1,bmw z4,gas,four,sedan,103.5,189,66.9,55.7,3055,6,164,3.31,3.19,9,121,4250,20,25,24565
1272,0,bmw x4,gas,four,sedan,103.5,189,66.9,55.7,3230,6,209,3.62,3.39,8,182,5400,16,22,30760
1273,0,bmw x5,gas,two,sedan,103.5,193.8,67.9,53.7,3380,6,209,3.62,3.39,8,182,5400,16,22,41315
1274,0,bmw x3,gas,four,sedan,110,197,70.9,56.3,3505,6,209,3.62,3.39,8,182,5400,15,20,36880
1275,2,chevrolet impala,gas,two,hatchback,88.4,141.1,60.3,53.2,1488,3,61,2.91,3.03,9.5,48,5100,47,53,5151
1276,1,chevrolet monte carlo,gas,two,hatchback,94.5,155.9,63.6,52,1874,4,90,3.03,3.11,9.6,70,5400,38,43,6295
1277,0,chevrolet vega 2300,gas,four,sedan,94.5,158.8,63.6,52,1909,4,90,3.03,3.11,9.6,70,5400,38,43,6575
1278,1,dodge rampage,gas,two,hatchback,93.7,157.3,63.8,50.8,1876,4,90,2.97,3.23,9.41,68,5500,37,41,5572
1279,1,dodge challenger se,gas,two,hatchback,93.7,157.3,63.8,50.8,1876,4,90,2.97,3.23,9.4,68,5500,31,38,6377
1280,1,dodge d200,gas,two,hatchback,93.7,157.3,63.8,50.8,2128,4,98,3.03,3.39,7.6,102,5500,24,30,7957
1281,1,dodge monaco (sw),gas,four,hatchback,93.7,157.3,63.8,50.6,1967,4,90,2.97,3.23,9.4,68,5500,31,38,6229
1282,1,dodge colt hardtop,gas,four,sedan,93.7,157.3,63.8,50.6,1989,4,90,2.97,3.23,9.4,68,5500,31,38,6692
1283,1,dodge colt (sw),gas,four,sedan,93.7,157.3,63.8,50.6,1989,4,90,2.97,3.23,9.4,68,5500,31,38,7609
1284,1,dodge coronet custom,gas,two,sedan,93.7,157.3,63.8,50.6,2191,4,98,3.03,3.39,7.6,102,5500,24,30,8558
1285,-1,dodge dart custom,gas,four,wagon,103.3,174.6,64.6,59.8,2535,4,122,3.34,3.46,8.5,88,5000,24,30,8921
1286,3,dodge coronet custom (sw),gas,two,hatchback,95.9,173.2,66.3,50.2,2811,4,156,3.6,3.9,7,145,5000,19,24,12964
1287,2,honda civic,gas,two,hatchback,86.6,144.6,63.9,50.8,1713,4,92,2.91,3.41,9.6,58,4800,49,54,6479
1288,2,honda civic cvcc,gas,two,hatchback,86.6,144.6,63.9,50.8,1819,4,92,2.91,3.41,9.2,76,6000,31,38,6855
1289,1,honda civic,gas,two,hatchback,93.7,150,64,52.6,1837,4,79,2.91,3.07,10.1,60,5500,38,42,5399
1290,1,honda accord cvcc,gas,two,hatchback,93.7,150,64,52.6,1940,4,92,2.91,3.41,9.2,76,6000,30,34,6529
1291,1,honda civic cvcc,gas,two,hatchback,93.7,150,64,52.6,1956,4,92,2.91,3.41,9.2,76,6000,30,34,7129
1292,0,honda accord lx,gas,four,sedan,96.5,163.4,64,54.5,2010,4,92,2.91,3.41,9.2,76,6000,30,34,7295
1293,0,honda civic 1500 gl,gas,four,wagon,96.5,157.1,63.9,58.3,2024,4,92,2.92,3.41,9.2,76,6000,30,34,7295
1294,0,honda accord,gas,two,hatchback,96.5,167.5,65.2,53.3,2236,4,110,3.15,3.58,9,86,5800,27,33,7895
1295,0,honda civic 1300,gas,two,hatchback,96.5,167.5,65.2,53.3,2289,4,110,3.15,3.58,9,86,5800,27,33,9095
1296,0,honda prelude,gas,four,sedan,96.5,175.4,65.2,54.1,2304,4,110,3.15,3.58,9,86,5800,27,33,8845
1297,0,honda accord,gas,four,sedan,96.5,175.4,62.5,54.1,2372,4,110,3.15,3.58,9,86,5800,27,33,10295
1298,0,honda civic,gas,four,sedan,96.5,175.4,65.2,54.1,2465,4,110,3.15,3.58,9,101,5800,24,28,12945
1299,1,honda civic (auto),gas,two,sedan,96.5,169.1,66,51,2293,4,110,3.15,3.58,9.1,100,5500,25,31,10345
1300,0,isuzu MU-X,gas,four,sedan,94.3,170.7,61.8,53.5,2337,4,111,3.31,3.23,8.5,78,4800,24,29,6785
1301,1,isuzu D-Max ,gas,two,sedan,94.5,155.9,63.6,52,1874,4,90,3.03,3.11,9.6,70,5400,38,43,8916.5
1302,0,isuzu D-Max V-Cross,gas,four,sedan,94.5,155.9,63.6,52,1909,4,90,3.03,3.11,9.6,70,5400,38,43,8916.5
1303,2,isuzu D-Max ,gas,two,hatchback,96,172.6,65.2,51.4,2734,4,119,3.43,3.23,9.2,90,5000,24,29,11048
1304,0,jaguar xj,gas,four,sedan,113,199.6,69.6,52.8,4066,6,258,3.63,4.17,8.1,176,4750,15,19,32250
1305,0,jaguar xf,gas,four,sedan,113,199.6,69.6,52.8,4066,6,258,3.63,4.17,8.1,176,4750,15,19,35550
1306,0,jaguar xk,gas,two,sedan,102,191.7,70.6,47.8,3950,12,326,3.54,2.76,11.5,262,5000,13,17,36000
1307,3,saab 99le,gas,two,hatchback,99.1,186.6,66.5,56.1,2707,4,121,2.54,2.07,9.3,110,5250,21,28,15040
1308,2,saab 99gle,gas,four,sedan,99.1,186.6,66.5,56.1,2758,4,121,3.54,3.07,9.3,110,5250,21,28,15510
1309,3,saab 99gle,gas,two,hatchback,99.1,186.6,66.5,56.1,2808,4,121,3.54,3.07,9,160,5500,19,26,18150
1310,2,saab 99e,gas,four,sedan,99.1,186.6,66.5,56.1,2847,4,121,3.54,3.07,9,160,5500,19,26,18620
1311,2,subaru,gas,two,hatchback,93.7,156.9,63.4,53.7,2050,4,97,3.62,2.36,9,69,4900,31,36,5118
1312,2,subaru dl,gas,two,hatchback,93.7,157.9,63.6,53.7,2120,4,108,3.62,2.64,8.7,73,4400,26,31,7053
1313,2,subaru dl,gas,two,hatchback,93.3,157.3,63.8,55.7,2240,4,108,3.62,2.64,8.7,73,4400,26,31,7603
1314,0,subaru,gas,four,sedan,97.2,172,65.4,52.5,2145,4,108,3.62,2.64,9.5,82,4800,32,37,7126
1315,0,subaru brz,gas,four,sedan,97.2,172,65.4,52.5,2190,4,108,3.62,2.64,9.5,82,4400,28,33,7775
1316,0,subaru baja,gas,four,sedan,97.2,172,65.4,52.5,2340,4,108,3.62,2.64,9,94,5200,26,32,9960
1317,0,subaru r1,gas,four,sedan,97,172,65.4,54.3,2385,4,108,3.62,2.64,9,82,4800,24,25,9233
1318,0,subaru r2,gas,four,sedan,97,172,65.4,54.3,2510,4,108,3.62,2.64,7.7,111,4800,24,29,11259
1319,0,subaru trezia,gas,four,wagon,97,173.5,65.4,53,2290,4,108,3.62,2.64,9,82,4800,28,32,7463
1320,0,subaru tribeca,gas,four,wagon,97,173.5,65.4,53,2455,4,108,3.62,2.64,9,94,5200,25,31,10198
1321,0,subaru dl,gas,four,wagon,96.9,173.6,65.4,54.9,2420,4,108,3.62,2.64,9,82,4800,23,29,8013
1322,0,subaru dl,gas,four,wagon,96.9,173.6,65.4,54.9,2650,4,108,3.62,2.64,7.7,111,4800,23,23,11694
1323,1,toyota corona mark ii,gas,two,hatchback,95.7,158.7,63.6,54.5,1985,4,92,3.05,3.03,9,62,4800,35,39,5348
1324,1,toyota corona,gas,two,hatchback,95.7,158.7,63.6,54.5,2040,4,92,3.05,3.03,9,62,4800,31,38,6338
1325,1,toyota corolla 1200,gas,four,hatchback,95.7,158.7,63.6,54.5,2015,4,92,3.05,3.03,9,62,4800,31,38,6488
1326,0,toyota corona hardtop,gas,four,wagon,95.7,169.7,63.6,59.1,2280,4,92,3.05,3.03,9,62,4800,31,37,6918
1327,0,toyota corolla 1600 (sw),gas,four,wagon,95.7,169.7,63.6,59.1,2290,4,92,3.05,3.03,9,62,4800,27,32,7898
1328,0,toyota carina,gas,four,wagon,95.7,169.7,63.6,59.1,3110,4,92,3.05,3.03,9,62,4800,27,32,8778
1329,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,53,2081,4,98,3.19,3.03,9,70,4800,30,37,6938
1330,0,toyota corolla 1200,gas,four,hatchback,95.7,166.3,64.4,52.8,2109,4,98,3.19,3.03,9,70,4800,30,37,7198
1331,0,toyota corona,diesel,four,sedan,95.7,166.3,64.4,53,2275,4,110,3.27,3.35,22.5,56,4500,34,36,7898
1332,0,toyota corolla,diesel,four,hatchback,95.7,166.3,64.4,52.8,2275,4,110,3.27,3.35,22.5,56,4500,38,47,7788
1333,0,toyota corona,gas,four,sedan,95.7,166.3,64.4,53,2094,4,98,3.19,3.03,9,70,4800,38,47,7738
1334,0,toyota corolla,gas,four,hatchback,95.7,166.3,64.4,52.8,2122,4,98,3.19,3.03,9,70,4800,28,34,8358
1335,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,52.8,2140,4,98,3.19,3.03,9,70,4800,28,34,9258
1336,1,toyota corolla liftback,gas,two,sedan,94.5,168.7,64,52.6,2169,4,98,3.19,3.03,9,70,4800,29,34,8058
1337,1,toyota corona,gas,two,hatchback,94.5,168.7,64,52.6,2204,4,98,3.19,3.03,9,70,4800,29,34,8238
1338,1,toyota celica gt liftback,gas,two,sedan,94.5,168.7,64,52.6,2265,4,98,3.24,3.08,9.4,112,6600,26,29,9298
1339,1,toyota corolla tercel,gas,two,hatchback,94.5,168.7,64,52.6,2300,4,98,3.24,3.08,9.4,112,6600,26,29,9538
1340,2,toyota corona liftback,gas,two,hardtop,98.4,176.2,65.6,52,2540,4,146,3.62,3.5,9.3,116,4800,24,30,8449
1341,2,toyota corolla,gas,two,hardtop,98.4,176.2,65.6,52,2536,4,146,3.62,3.5,9.3,116,4800,24,30,9639
1342,2,toyota starlet,gas,two,hatchback,98.4,176.2,65.6,52,2551,4,146,3.62,3.5,9.3,116,4800,24,30,9989
1343,2,toyota tercel,gas,two,hardtop,98.4,176.2,65.6,52,2679,4,146,3.62,3.5,9.3,116,4800,24,30,11199
1344,2,toyota corolla,gas,two,hatchback,98.4,176.2,65.6,52,2714,4,146,3.62,3.5,9.3,116,4800,24,30,11549
1345,2,toyota cressida,gas,two,convertible,98.4,176.2,65.6,53,2975,4,146,3.62,3.5,9.3,116,4800,24,30,17669
1346,-1,toyota corolla,gas,four,sedan,102.4,175.6,66.5,54.9,2326,4,122,3.31,3.54,8.7,92,4200,29,34,8948
1347,-1,toyota celica gt,diesel,four,sedan,102.4,175.6,66.5,54.9,2480,4,110,3.27,3.35,22.5,73,4500,30,33,10698
1348,-1,toyota corona,gas,four,hatchback,102.4,175.6,66.5,53.9,2414,4,122,3.31,3.54,8.7,92,4200,27,32,9988
1349,-1,toyota corolla,gas,four,sedan,102.4,175.6,66.5,54.9,2414,4,122,3.31,3.54,8.7,92,4200,27,32,10898
1350,-1,toyota mark ii,gas,four,hatchback,102.4,175.6,66.5,53.9,2458,4,122,3.31,3.54,8.7,92,4200,27,32,11248
1351,3,toyota corolla liftback,gas,two,hatchback,102.9,183.5,67.7,52,2976,6,171,3.27,3.35,9.3,161,5200,20,24,16558
1352,3,toyota corona,gas,two,hatchback,102.9,183.5,67.7,52,3016,6,171,3.27,3.35,9.3,161,5200,19,24,15998
1353,-1,toyota starlet,gas,four,sedan,104.5,187.8,66.5,54.1,3131,6,171,3.27,3.35,9.2,156,5200,20,24,15690
1354,-1,toyouta tercel,gas,four,wagon,104.5,187.8,66.5,54.1,3151,6,161,3.27,3.35,9.2,156,5200,19,24,15750
1355,2,vokswagen rabbit,diesel,two,sedan,97.3,171.7,65.5,55.7,2261,4,97,3.01,3.4,23,52,4800,37,46,7775
1356,2,volkswagen 1131 deluxe sedan,gas,two,sedan,97.3,171.7,65.5,55.7,2209,4,109,3.19,3.4,9,85,5250,27,34,7975
1357,2,volkswagen model 111,diesel,four,sedan,97.3,171.7,65.5,55.7,2264,4,97,3.01,3.4,23,52,4800,37,46,7995
1358,2,volkswagen type 3,gas,four,sedan,97.3,171.7,65.5,55.7,2212,4,109,3.19,3.4,9,85,5250,27,34,8195
1359,2,volkswagen 411 (sw),gas,four,sedan,97.3,171.7,65.5,55.7,2275,4,109,3.19,3.4,9,85,5250,27,34,8495
1360,2,volkswagen super beetle,diesel,four,sedan,97.3,171.7,65.5,55.7,2319,4,97,3.01,3.4,23,68,4500,37,42,9495
1361,2,volkswagen dasher,gas,four,sedan,97.3,171.7,65.5,55.7,2300,4,109,3.19,3.4,10,100,5500,26,32,9995
1362,3,vw dasher,gas,two,convertible,94.5,159.3,64.2,55.6,2254,4,109,3.19,3.4,8.5,90,5500,24,29,11595
1363,3,vw rabbit,gas,two,hatchback,94.5,165.7,64,51.4,2221,4,109,3.19,3.4,8.5,90,5500,24,29,9980
1364,0,volkswagen rabbit,gas,four,sedan,100.4,180.2,66.9,55.1,2661,5,136,3.19,3.4,8.5,110,5500,19,24,13295
1365,0,volkswagen rabbit custom,diesel,four,sedan,100.4,180.2,66.9,55.1,2579,4,97,3.01,3.4,23,68,4500,33,38,13845
1366,0,volkswagen dasher,gas,four,wagon,100.4,183.1,66.9,55.1,2563,4,109,3.19,3.4,9,88,5500,25,31,12290
1367,-2,volvo 145e (sw),gas,four,sedan,104.3,188.8,67.2,56.2,2912,4,141,3.78,3.15,9.5,114,5400,23,28,12940
1368,-1,volvo 144ea,gas,four,wagon,104.3,188.8,67.2,57.5,3034,4,141,3.78,3.15,9.5,114,5400,23,28,13415
1369,-2,volvo 244dl,gas,four,sedan,104.3,188.8,67.2,56.2,2935,4,141,3.78,3.15,9.5,114,5400,24,28,15985
1370,-1,volvo 245,gas,four,wagon,104.3,188.8,67.2,57.5,3042,4,141,3.78,3.15,9.5,114,5400,24,28,16515
1371,-2,volvo 264gl,gas,four,sedan,104.3,188.8,67.2,56.2,3045,4,130,3.62,3.15,7.5,162,5100,17,22,18420
1372,-1,volvo diesel,gas,four,wagon,104.3,188.8,67.2,57.5,3157,4,130,3.62,3.15,7.5,162,5100,17,22,18950
1373,-1,volvo 145e (sw),gas,four,sedan,109.1,188.8,68.9,55.5,2952,4,141,3.78,3.15,9.5,114,5400,23,28,16845
1374,-1,volvo 144ea,gas,four,sedan,109.1,188.8,68.8,55.5,3049,4,141,3.78,3.15,8.7,160,5300,19,25,19045
1375,-1,volvo 244dl,gas,four,sedan,109.1,188.8,68.9,55.5,3012,6,173,3.58,2.87,8.8,134,5500,18,23,21485
1376,-1,volvo 246,diesel,four,sedan,109.1,188.8,68.9,55.5,3217,6,145,3.01,3.4,23,106,4800,26,27,22470
1377,-1,volvo 264gl,gas,four,sedan,109.1,188.8,68.9,55.5,3062,4,141,3.78,3.15,9.5,114,5400,19,25,22625
1378,0,subaru dl,gas,four,wagon,96.9,173.6,65.4,54.9,2650,4,108,3.62,2.64,7.7,111,4800,23,23,11694
1379,1,toyota corona mark ii,gas,two,hatchback,95.7,158.7,63.6,54.5,1985,4,92,3.05,3.03,9,62,4800,35,39,5348
1380,1,toyota corona,gas,two,hatchback,95.7,158.7,63.6,54.5,2040,4,92,3.05,3.03,9,62,4800,31,38,6338
1381,1,toyota corolla 1200,gas,four,hatchback,95.7,158.7,63.6,54.5,2015,4,92,3.05,3.03,9,62,4800,31,38,6488
1382,0,toyota corona hardtop,gas,four,wagon,95.7,169.7,63.6,59.1,2280,4,92,3.05,3.03,9,62,4800,31,37,6918
1383,0,toyota corolla 1600 (sw),gas,four,wagon,95.7,169.7,63.6,59.1,2290,4,92,3.05,3.03,9,62,4800,27,32,7898
1384,0,toyota carina,gas,four,wagon,95.7,169.7,63.6,59.1,3110,4,92,3.05,3.03,9,62,4800,27,32,8778
1385,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,53,2081,4,98,3.19,3.03,9,70,4800,30,37,6938
1386,0,toyota corolla 1200,gas,four,hatchback,95.7,166.3,64.4,52.8,2109,4,98,3.19,3.03,9,70,4800,30,37,7198
1387,0,toyota corona,diesel,four,sedan,95.7,166.3,64.4,53,2275,4,110,3.27,3.35,22.5,56,4500,34,36,7898
1388,0,toyota corolla,diesel,four,hatchback,95.7,166.3,64.4,52.8,2275,4,110,3.27,3.35,22.5,56,4500,38,47,7788
1389,0,toyota corona,gas,four,sedan,95.7,166.3,64.4,53,2094,4,98,3.19,3.03,9,70,4800,38,47,7738
1390,0,toyota corolla,gas,four,hatchback,95.7,166.3,64.4,52.8,2122,4,98,3.19,3.03,9,70,4800,28,34,8358
1391,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,52.8,2140,4,98,3.19,3.03,9,70,4800,28,34,9258
1392,1,toyota corolla liftback,gas,two,sedan,94.5,168.7,64,52.6,2169,4,98,3.19,3.03,9,70,4800,29,34,8058
1393,1,toyota corona,gas,two,hatchback,94.5,168.7,64,52.6,2204,4,98,3.19,3.03,9,70,4800,29,34,8238
1394,1,toyota celica gt liftback,gas,two,sedan,94.5,168.7,64,52.6,2265,4,98,3.24,3.08,9.4,112,6600,26,29,9298
1395,1,toyota corolla tercel,gas,two,hatchback,94.5,168.7,64,52.6,2300,4,98,3.24,3.08,9.4,112,6600,26,29,9538
1396,2,toyota corona liftback,gas,two,hardtop,98.4,176.2,65.6,52,2540,4,146,3.62,3.5,9.3,116,4800,24,30,8449
1397,2,toyota corolla,gas,two,hardtop,98.4,176.2,65.6,52,2536,4,146,3.62,3.5,9.3,116,4800,24,30,9639
1398,2,toyota starlet,gas,two,hatchback,98.4,176.2,65.6,52,2551,4,146,3.62,3.5,9.3,116,4800,24,30,9989
1399,2,toyota tercel,gas,two,hardtop,98.4,176.2,65.6,52,2679,4,146,3.62,3.5,9.3,116,4800,24,30,11199
1400,2,toyota corolla,gas,two,hatchback,98.4,176.2,65.6,52,2714,4,146,3.62,3.5,9.3,116,4800,24,30,11549
1401,2,toyota cressida,gas,two,convertible,98.4,176.2,65.6,53,2975,4,146,3.62,3.5,9.3,116,4800,24,30,17669
